TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC0400002104.mm.1	chr4	156026164	156028895	140	NM_009400	Tnfrsf18	NM_009400 // Tnfrsf18 // tumor necrosis factor receptor superfamily, member 18	refseq:NM:protein_coding:CODING	-0.707784999999999	7.33333166666667	-7.41481113415075	0.00057195871601367	0.00833032865309314	0.156484186265453	-1.63329455967567
TC0400002105.mm.1	chr4	156109982	156127265	168	NM_145557	9430015G10Rik	NM_145557 // 9430015G10Rik // RIKEN cDNA 9430015G10 gene	refseq:NM:protein_coding:CODING	0.722591666666672	7.93328	7.05079517378675	0.000729306291380517	0.00931755057191737	-0.116261884611699	1.6501437023378
TC0400002139.mm.1	chr4	4133531	4138819	81	NM_001002927	Penk	NM_001002927 // Penk // preproenkephalin	refseq:NM:protein_coding:CODING	-1.99181333333333	6.531415	-10.0029939350551	0.000130388391470439	0.00446230677782763	1.79290753670994	-3.9773660200573
TC0400002437.mm.1	chr4	40270591	40279421	70	NM_001033305	Ndufb6	NM_001033305 // Ndufb6 // NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6	refseq:NM:protein_coding:CODING	-1.40309833333333	10.1680533333333	-12.8563405524033	3.66061865940722e-05	0.00297017874645386	3.14818975014622	-2.64468946478157
TC0400002460.mm.1	chr4	41194313	41275144	378	NM_026872	Ubap2	NM_026872 // Ubap2 // ubiquitin-associated protein 2	refseq:NM:protein_coding:CODING	1.36455333333334	12.07776	7.41283343424081	0.000572698630345584	0.00833145670854972	0.155035332345512	2.57496591136618
TC0400002467.mm.1	chr4	41390745	41464887	260	NM_024241	Kif24	NM_024241 // Kif24 // kinesin family member 24	refseq:NM:protein_coding:CODING	0.840758333333334	7.02797666666667	9.51845668023343	0.000167168330957393	0.00491213204272349	1.52142003418362	1.79099130508094
TC0400002477.mm.1	chr4	41714798	41723170	90	NM_001159565	Dctn3	NM_001159565 // Dctn3 // dynactin 3	refseq:NM:protein_coding:CODING	-1.225215	10.8266466666667	-6.81941382753436	0.000855851559944283	0.00992495817762958	-0.29621499041771	-2.33790288098253
TC0400002526.mm.1	chr4	43492785	43493059	30	NR_001460	Rmrp	NR_001460 // Rmrp // RNA component of mitochondrial RNAase P	refseq:NR:ncRNA:NONCODING	-0.697594999999989	17.7018983333333	-7.8344079286422	0.000437566063747503	0.00740154620137252	0.456118830469372	-1.62179896836425
TC0400002572.mm.1	chr4	45105208	45108114	60	NM_001099675	Tomm5	NM_001099675 // Tomm5 // translocase of outer mitochondrial membrane 5 homolog (yeast)	refseq:NM:protein_coding:CODING	-0.917226666666666	11.1240183333333	-10.6519496278679	9.50530996341906e-05	0.00397815410166189	2.13559328339758	-1.88848152067227
TC0400002665.mm.1	chr4	53030787	53159895	549	NM_013454	Abca1	NM_013454 // Abca1 // ATP-binding cassette, sub-family A (ABC1), member 1	refseq:NM:protein_coding:CODING	-0.923234999999996	12.27462	-7.36636079167933	0.000590413623448988	0.00847157665180399	0.120888020890278	-1.89636280285512
TC0400002713.mm.1	chr4	56991972	57143437	373	NM_019427	Epb4.1l4b	NM_019427 // Epb4.1l4b // erythrocyte protein band 4.1-like 4b	refseq:NM:protein_coding:CODING	0.736525000000004	9.474995	8.15026408539395	0.000360563308254613	0.00683509310965353	0.67193081181916	1.6661577500412
TC0400002731.mm.1	chr4	57943373	57956411	70	NM_011660	Txn1	NM_011660 // Txn1 // thioredoxin 1	refseq:NM:protein_coding:CODING	-0.758716666666666	12.908755	-10.3063363288748	0.000112223748422836	0.00424781561552116	1.95594854943551	-1.69198486878205
TC0400002738.mm.1	chr4	58441012	58441098	30	NR_037278	Mir3095	NR_037278 // Mir3095 // microRNA 3095	refseq:NR:ncRNA:NONCODING	1.59274333333334	8.02421833333333	12.0094277400007	5.17911559864419e-05	0.00326015389875742	2.78420324165315	3.01622349602169
TC0400002744.mm.1	chr4	58965439	58987119	120	NM_025968	Ptgr1	NM_025968 // Ptgr1 // prostaglandin reductase 1	refseq:NM:protein_coding:CODING	-0.686514999999996	8.71153	-7.90768819799518	0.000418101570923467	0.00723281211378126	0.506911430554461	-1.60939114499646
TC0400002809.mm.1	chr4	63831308	63861347	80	NM_009403	Tnfsf8	NM_009403 // Tnfsf8 // tumor necrosis factor (ligand) superfamily, member 8	refseq:NM:protein_coding:CODING	-1.087065	5.72035833333333	-7.82313307321213	0.000440654663569992	0.00742773473337612	0.448264356656336	-2.12441408539077
TC0400002847.mm.1	chr4	70216856	70410443	496	NM_145990	Cdk5rap2	NM_145990 // Cdk5rap2 // CDK5 regulatory subunit associated protein 2	refseq:NM:protein_coding:CODING	1.66749833333334	11.3483133333333	21.0618767205382	2.87856983025704e-06	0.00179083001222681	5.60201029593703	3.17663280148522
TC0400002873.mm.1	chr4	75277354	75278305	30	NM_025849	Tmem261	NM_025849 // Tmem261 // transmembrane protein 261	refseq:NM:protein_coding:CODING	-0.882796666666662	11.1779316666667	-6.89854667614839	0.000809870633204011	0.00971883398710902	-0.23407585804261	-1.84394633184939
TC0400002945.mm.1	chr4	83220300	83324255	330	NM_027238	Ttc39b	NM_027238 // Ttc39b // tetratricopeptide repeat domain 39B	refseq:NM:protein_coding:CODING	-1.19857	9.23839666666667	-9.42285433836362	0.000175806217447377	0.00494634686622641	1.46616872669742	-2.29512065749798
TC0400003033.mm.1	chr4	89274471	89294653	70	NM_001040654	Cdkn2a	NM_001040654 // Cdkn2a // cyclin-dependent kinase inhibitor 2A	refseq:NM:protein_coding:CODING	-1.55082833333333	9.81949166666667	-19.4103359322431	4.39542071660876e-06	0.00179083001222681	5.2257197505791	-2.92985310448018
TC0400003100.mm.1	chr4	96568429	96591578	130	NM_028979	Cyp2j9	NM_028979 // Cyp2j9 // cytochrome P450, family 2, subfamily j, polypeptide 9	refseq:NM:protein_coding:CODING	0.861868333333335	11.4387283333333	8.88737153040506	0.000235190406557218	0.00557038069315791	1.14577461011318	1.81739036232571
TC0400003122.mm.1	chr4	98754892	98817537	110	NM_172872	Kank4	NM_172872 // Kank4 // KN motif and ankyrin repeat domains 4	refseq:NM:protein_coding:CODING	2.66163666666667	11.3591733333333	9.04610785698617	0.000215405440183999	0.00538689678073351	1.24273596641258	6.32750466803786
TC0400003124.mm.1	chr4	98936665	99120915	645	NM_026082	Dock7	NM_026082 // Dock7 // dedicator of cytokinesis 7	refseq:NM:protein_coding:CODING	0.908693333333336	13.2590783333333	10.4468152097356	0.000104835011799591	0.00413309569246882	2.02973508067583	1.87734439424969
TC0400003293.mm.1	chr4	112804616	113286973	500	NM_001103199	Skint6	NM_001103199 // Skint6 // selection and upkeep of intraepithelial T cells 6	refseq:NM:protein_coding:CODING	1.15461666666667	6.64548666666667	8.96918801614928	0.000224736707547551	0.00547752171021661	1.19596511840711	2.22625162851536
TC0400003296.mm.1	chr4	113477891	113999503	600	NM_001167876	Skint5	NM_001167876 // Skint5 // selection and upkeep of intraepithelial T cells 5	refseq:NM:protein_coding:CODING	1.17492666666667	6.66129833333333	8.93837886478149	0.000228607520656364	0.00550139222250913	1.17711902161059	2.25781404021673
TC0400003321.mm.1	chr4	115624725	115647709	180	NM_007823	Cyp4b1	NM_007823 // Cyp4b1 // cytochrome P450, family 4, subfamily b, polypeptide 1	refseq:NM:protein_coding:CODING	-0.947308333333329	8.36604	-9.48664667725121	0.000169985584150595	0.00493931274168807	1.5030995431395	-1.92827168240417
TC0400003330.mm.1	chr4	116066965	116075071	71	NM_025641	Uqcrh	NM_025641 // Uqcrh // ubiquinol-cytochrome c reductase hinge protein	refseq:NM:protein_coding:CODING	-0.934184999999998	11.3638366666667	-8.05009732774809	0.000383114117373835	0.00701953649470411	0.604362134316067	-1.91081088459312
TC0400003337.mm.1	chr4	116306760	116464183	494	NM_001042743	Mast2	NM_001042743 // Mast2 // microtubule associated serine/threonine kinase 2	refseq:NM:protein_coding:CODING	0.708893333333338	10.9064433333333	10.9949116414524	8.10042245416853e-05	0.00380496877975889	2.30774276850505	1.63454980092633
TC0400003344.mm.1	chr4	116636510	116651680	168	NM_021473	Akr1a1	NM_021473 // Akr1a1 // aldo-keto reductase family 1, member A1 (aldehyde reductase)	refseq:NM:protein_coding:CODING	-0.745319999999998	14.555285	-7.19465020641474	0.00066170175222847	0.0088710469930449	-0.00699705398899209	-1.67634605355519
TC0400003366.mm.1	chr4	117159634	117182639	314	NM_134471	Kif2c	NM_134471 // Kif2c // kinesin family member 2C	refseq:NM:protein_coding:CODING	1.02922833333334	9.019825	7.3065717704291	0.000614161032104234	0.00859942382165616	0.0766672520468363	2.04093230844852
TC0400003393.mm.1	chr4	118471191	118490061	270	NM_011587	Tie1	NM_011587 // Tie1 // tyrosine kinase with immunoglobulin-like and EGF-like domains 1	refseq:NM:protein_coding:CODING	-0.818008333333331	7.61978833333333	-11.1461591892815	7.55984421176097e-05	0.00375795971261707	2.38180629816462	-1.76297049910185
TC0400003425.mm.1	chr4	119418530	119422420	60	NM_026494	Ppcs	NM_026494 // Ppcs // phosphopantothenoylcysteine synthetase	refseq:NM:protein_coding:CODING	-0.635651666666664	6.43624833333333	-7.93823893190872	0.000410289035256057	0.00714681447631274	0.527956297824643	-1.55363937185075
TC0400003581.mm.1	chr4	128930233	128962442	197	NM_172875	Azin2	NM_172875 // Azin2 // antizyme inhibitor 2	refseq:NM:protein_coding:CODING	-0.957363333333332	7.79664833333333	-7.58223331481776	0.000513205074879789	0.00797815033896868	0.277873356118397	-1.9417578970237
TC0400003604.mm.1	chr4	129591960	129600648	168	NM_018799	Eif3i	NM_018799 // Eif3i // eukaryotic translation initiation factor 3, subunit I	refseq:NM:protein_coding:CODING	-1.15121166666666	10.912085	-14.4773127511714	1.99383830063865e-05	0.00255678876558192	3.77164176331281	-2.22100350044406
TC0400003627.mm.1	chr4	130164454	130175122	220	NM_001168333	Tinagl1	NM_001168333 // Tinagl1 // tubulointerstitial nephritis antigen-like 1	refseq:NM:protein_coding:CODING	-3.80301166666666	11.2107266666667	-19.4087675826808	4.397260363598e-06	0.00179083001222681	5.22534033588267	-13.9579161655951
TC0400003732.mm.1	chr4	134243289	134245592	50	NM_024215	Zfp593	NM_024215 // Zfp593 // zinc finger protein 593	refseq:NM:protein_coding:CODING	-0.636939999999998	6.891125	-7.04846370274348	0.000730467005343627	0.00931755057191737	-0.118049029771296	-1.55502739864886
TC0400003795.mm.1	chr4	136979732	137048801	220	NM_198248	Zbtb40	NM_198248 // Zbtb40 // zinc finger and BTB domain containing 40	refseq:NM:protein_coding:CODING	1.00989	7.524235	6.81387907333853	0.000859180618421194	0.00994980206958945	-0.300584644682655	2.0137575529191
TC0400003842.mm.1	chr4	139101814	139131113	103	NM_001163006	Minos1	NM_001163006 // Minos1 // mitochondrial inner membrane organizing system 1	refseq:NM:protein_coding:CODING	-0.842444999999996	10.28204	-7.27855136690823	0.00062567569984306	0.00867510613040386	0.0558301950819002	-1.79308639223481
TC0400003884.mm.1	chr4	141467890	141538597	290	NM_019763	Spen	NM_019763 // Spen // SPEN homolog, transcriptional regulator (Drosophila)	refseq:NM:protein_coding:CODING	0.957300000000002	9.63194166666667	6.91404653546445	0.000801207226018345	0.00966096134038323	-0.221977625235224	1.94167265704063
TC0400003885.mm.1	chr4	141576062	141606096	276	NM_001163256	Fblim1	NM_001163256 // Fblim1 // filamin binding LIM protein 1	refseq:NM:protein_coding:CODING	-0.802619999999999	8.685085	-7.18402008056617	0.000666437993944161	0.00889279303006763	-0.0150040720463593	-1.74426591848853
TC0400003894.mm.1	chr4	141858142	141874952	58	NM_025994	Efhd2	NM_025994 // Efhd2 // EF hand domain containing 2	refseq:NM:protein_coding:CODING	-0.974759999999998	11.1239	-8.06075814251117	0.000380636562082738	0.00699864871788531	0.611591469610904	-1.96531422941076
TC0400003999.mm.1	chr4	147821777	147822202	30	NR_033639	Rps19-ps3	NR_033639 // Rps19-ps3 // ribosomal protein S19, pseudogene 3	refseq:NR:ncRNA:NONCODING	-0.764469999999998	10.745955	-9.54710827009284	0.000164677917136139	0.00487311017614742	1.5378677217879	-1.6987458187689
TC0400004009.mm.1	chr4	148004259	148038821	310	NM_011929	Clcn6	NM_011929 // Clcn6 // chloride channel 6	refseq:NM:protein_coding:CODING	0.98644166666667	8.97833	13.1150859713762	3.30660727124934e-05	0.00293890786903656	3.25384478335682	1.98129220383518
TC0400004016.mm.1	chr4	148152799	148160482	192	NM_001161851	Fbxo44	NM_001161851 // Fbxo44 // F-box protein 44	refseq:NM:protein_coding:CODING	-0.632256666666664	6.724155	-10.2958507113546	0.000112799560999133	0.00425483341524809	1.95039802331737	-1.54998759223622
TC0400004034.mm.1	chr4	149149985	149166771	220	NM_001081274	Pgd	NM_001081274 // Pgd // phosphogluconate dehydrogenase	refseq:NM:protein_coding:CODING	-0.645511666666664	9.47724666666667	-10.1835318527765	0.000119191966655689	0.00433341321702426	1.89056291506136	-1.56429398087139
TC0400004050.mm.1	chr4	149744036	149774277	81	NM_027460	Slc25a33	NM_027460 // Slc25a33 // solute carrier family 25, member 33	refseq:NM:protein_coding:CODING	-0.636901666666664	6.08262833333333	-7.40281134734186	0.000576465525398705	0.00836639559760662	0.147687779419864	-1.55498608112159
TC0400004058.mm.1	chr4	149976608	150009023	121	NM_173371	H6pd	NM_173371 // H6pd // hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	refseq:NM:protein_coding:CODING	-1.06128166666666	8.52207833333333	-7.43123249894521	0.000565858225207313	0.00830883358939845	0.168500815827139	-2.08678456371339
TC0400004062.mm.1	chr4	150187015	150201332	133	NM_009802	Car6	NM_009802 // Car6 // carbonic anhydrase 6	refseq:NM:protein_coding:CODING	-3.63561499999999	12.3394933333333	-14.4646451669452	2.00281263617755e-05	0.00255678876558192	3.76710468760172	-12.4287990879335
TC0400004118.mm.1	chr4	154278470	154301676	260	NM_001112744	Arhgef16	NM_001112744 // Arhgef16 // Rho guanine nucleotide exchange factor (GEF) 16	refseq:NM:protein_coding:CODING	0.755701666666669	7.99288166666667	8.01076807353904	0.000392419956915488	0.00705542471500733	0.577613227224326	1.68845258547674
TC0400004119.mm.1	chr4	154316125	154636873	313	NM_001177995	Prdm16	NM_001177995 // Prdm16 // PR domain containing 16	refseq:NM:protein_coding:CODING	0.647870000000002	7.26718166666667	8.04441940334494	0.000384441407944362	0.00702240721425166	0.600508093882804	1.56685317975503
TC0400004130.mm.1	chr4	154922089	154928563	150	NM_178931	Tnfrsf14	NM_178931 // Tnfrsf14 // tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	refseq:NM:protein_coding:CODING	0.653416666666669	8.764465	10.1157311622291	0.000123258116084967	0.00437000473788689	1.85410436691533	1.57288878678305
TC0400004138.mm.1	chr4	155210595	155212222	30	XR_140669	Gm19313	XR_140669 // Gm19313 // predicted gene, 19313	otherdb:protein_coding:-:CODING	2.11056333333334	8.737305	8.32045285655243	0.00032573182189005	0.006533598497608	0.784931724946588	4.31859891272612
TC0400004186.mm.1	chr4	97772648	98118876	317	NM_001122953	Nfia	NM_001122953 // Nfia // nuclear factor I/A	refseq:NM:protein_coding:CODING	1.13181666666667	11.0543283333333	12.6290705516793	4.00915896807445e-05	0.00300377096156091	3.05330487934601	2.19134504568376
TC0400004223.mm.1	chr4	132348014	132353686	100	NR_003270	Snhg3	NR_003270 // Snhg3 // small nucleolar RNA host gene 3	refseq:NR:ncRNA:NONCODING	-1.03967833333333	9.06905166666667	-7.86111189524128	0.00043035195045831	0.00733064062934249	0.474679582825941	-2.05576924308265
TC0400004224.mm.1	chr4	136616183	136835988	246	NM_010142	Ephb2	NM_010142 // Ephb2 // Eph receptor B2	refseq:NM:protein_coding:CODING	1.26221666666667	9.86642666666667	12.7561341235895	3.80967503274335e-05	0.00300377096156091	3.10659762066193	2.39864003282486
TC0500000008.mm.1	chr5	3343893	3525260	150	NM_009873	Cdk6	NM_009873 // Cdk6 // cyclin-dependent kinase 6	refseq:NM:protein_coding:CODING	1.62064166666667	11.8492533333333	10.6291918126994	9.60833735824244e-05	0.00398152404566511	2.12395799974241	3.07511777687564
TC0500000013.mm.1	chr5	3571566	3584356	140	NM_029843	1700109H08Rik	NM_029843 // 1700109H08Rik // RIKEN cDNA 1700109H08 gene	refseq:NM:protein_coding:CODING	1.38726166666667	8.02761166666667	7.07675926697713	0.000716525409243973	0.0092519320424608	-0.096394951883453	2.61581709398443
TC0500000021.mm.1	chr5	3928054	4080209	718	NM_194462	Akap9	NM_194462 // Akap9 // A kinase (PRKA) anchor protein (yotiao) 9	refseq:NM:protein_coding:CODING	0.643236666666667	10.1136766666667	7.94276739315463	0.000409145686883892	0.00714173592102049	0.531069225347665	1.56182917420661
TC0500000167.mm.1	chr5	20882191	20886870	57	NM_177601	Tmem60	NM_177601 // Tmem60 // transmembrane protein 60	refseq:NM:protein_coding:CODING	-0.703149999999996	7.50966833333333	-10.2711542051811	0.000114169622418142	0.00425988265391541	1.93730121575921	-1.62805563366721
TC0500000170.mm.1	chr5	21186267	21291701	386	NM_175437	Gsap	NM_175437 // Gsap // gamma-secretase activating protein	refseq:NM:protein_coding:CODING	1.02304333333334	9.84150666666667	6.98311733087363	0.000763899221312812	0.00944658658489733	-0.168353133053885	2.03220132503752
TC0500000171.mm.1	chr5	21372642	21378386	37	NM_008013	Fgl2	NM_008013 // Fgl2 // fibrinogen-like protein 2	refseq:NM:protein_coding:CODING	-1.37405166666666	11.6916733333333	-10.0798421085323	0.000125476783499957	0.00440918650177801	1.83470109203223	-2.59197475457084
TC0500000176.mm.1	chr5	21737141	21757152	187	NM_028431	Pmpcb	NM_028431 // Pmpcb // peptidase (mitochondrial processing) beta	refseq:NM:protein_coding:CODING	-0.876303333333329	10.107505	-9.76566053950664	0.0001470577774561	0.00464254552003407	1.66167824934561	-1.83566568128665
TC0500000177.mm.1	chr5	21785283	21803787	170	NM_011188	Psmc2	NM_011188 // Psmc2 // proteasome (prosome, macropain) 26S subunit, ATPase 2	refseq:NM:protein_coding:CODING	-0.680424999999998	11.65897	-8.93239881480911	0.00022936793481607	0.00550139222250913	1.17345347927036	-1.6026117951324
TC0500000195.mm.1	chr5	23434429	23504235	348	NM_026984	Kmt2e	NM_026984 // Kmt2e // lysine (K)-specific methyltransferase 2E	refseq:NM:protein_coding:CODING	1.23384000000001	13.67695	11.9951864761323	5.21043957897859e-05	0.00326015389875742	2.77783234586423	2.35192164965991
TC0500000199.mm.1	chr5	23850597	23855033	41	NR_045040	2700038G22Rik	NR_045040 // 2700038G22Rik // RIKEN cDNA 2700038G22 gene	refseq:NR:ncRNA:NONCODING	0.976295000000002	8.23587666666667	7.73504207864221	0.000465690152291474	0.00759663046654138	0.386529923108189	1.96740639907384
TC0500000263.mm.1	chr5	28317121	28419244	280	NM_028234	Rbm33	NM_028234 // Rbm33 // RNA binding motif protein 33	refseq:NM:protein_coding:CODING	0.671280000000003	10.484345	6.99576967714762	0.000757288139624452	0.00943564835214111	-0.158580882528573	1.59248523903001
TC0500000310.mm.1	chr5	31048312	31054633	175	NM_027855	Atraid	NM_027855 // Atraid // all-trans retinoic acid induced differentiation factor	refseq:NM:protein_coding:CODING	-0.750709999999998	10.3024733333333	-7.53602980355897	0.000528679456851764	0.00808196206274637	0.244621201748101	-1.68262070247361
